@relation nomao

@attribute V1 numeric
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 {1,2}
@attribute V8 {1,2}
@attribute V9 numeric
@attribute V10 numeric
@attribute V11 numeric
@attribute V12 numeric
@attribute V13 numeric
@attribute V14 numeric
@attribute V15 {1,2,3}
@attribute V16 {1,2,3}
@attribute V17 numeric
@attribute V18 numeric
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 numeric
@attribute V22 numeric
@attribute V23 {1,2,3}
@attribute V24 {1,2,3}
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute V28 numeric
@attribute V29 numeric
@attribute V30 numeric
@attribute V31 {1,2,3}
@attribute V32 {1,2,3}
@attribute V33 numeric
@attribute V34 numeric
@attribute V35 numeric
@attribute V36 numeric
@attribute V37 numeric
@attribute V38 numeric
@attribute V39 {1,2,3}
@attribute V40 {1,2,3}
@attribute V41 numeric
@attribute V42 numeric
@attribute V43 numeric
@attribute V44 numeric
@attribute V45 numeric
@attribute V46 numeric
@attribute V47 {1,2,3}
@attribute V48 {1,2,3}
@attribute V49 numeric
@attribute V50 numeric
@attribute V51 numeric
@attribute V52 numeric
@attribute V53 numeric
@attribute V54 numeric
@attribute V55 {1,2,3}
@attribute V56 {1,2,3}
@attribute V57 numeric
@attribute V58 numeric
@attribute V59 numeric
@attribute V60 numeric
@attribute V61 numeric
@attribute V62 numeric
@attribute V63 {1,2,3}
@attribute V64 {1,2,3}
@attribute V65 numeric
@attribute V66 numeric
@attribute V67 numeric
@attribute V68 numeric
@attribute V69 numeric
@attribute V70 numeric
@attribute V71 {1,2,3}
@attribute V72 {1,2,3}
@attribute V73 numeric
@attribute V74 numeric
@attribute V75 numeric
@attribute V76 numeric
@attribute V77 numeric
@attribute V78 numeric
@attribute V79 {1,2,3}
@attribute V80 {1,2,3}
@attribute V81 numeric
@attribute V82 numeric
@attribute V83 numeric
@attribute V84 numeric
@attribute V85 numeric
@attribute V86 numeric
@attribute V87 {1,2,3}
@attribute V88 {1,2,3}
@attribute V89 numeric
@attribute V90 numeric
@attribute V91 numeric
@attribute V92 {1,2,3}
@attribute V93 numeric
@attribute V94 numeric
@attribute V95 numeric
@attribute V96 {1,2,3}
@attribute V97 numeric
@attribute V98 numeric
@attribute V99 numeric
@attribute V100 {1,2,3}
@attribute V101 numeric
@attribute V102 numeric
@attribute V103 numeric
@attribute V104 {1,2,3}
@attribute V105 numeric
@attribute V106 numeric
@attribute V107 numeric
@attribute V108 {1,2,3}
@attribute V109 numeric
@attribute V110 numeric
@attribute V111 numeric
@attribute V112 {1,2,3}
@attribute V113 numeric
@attribute V114 numeric
@attribute V115 numeric
@attribute V116 {1,2,3}
@attribute V117 numeric
@attribute V118 numeric
@attribute Class {1,2}

@data
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.8,0.571429,0.8,0.761905,0.666667,0.619048,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999807,0.625,0.384615,2,0.999916,0.666667,0.428571,2,1,1,2
1,1,1,1,0.846154,1,2,2,1,0.5,0.666667,0.666667,0.454545,0.5,3,2,1,1,1,1,1,1,3,3,0.75,0.75,0.75,0.75,0.952381,0.833333,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.714286,0.714286,0.860714,0.807823,0.95,0.860465,2,2,0.857143,0.857143,0.857143,0.857143,0.975,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.333333,0.666667,0.333333,2,0.999586,0.666667,0.333333,2,0.999929,0.6,0.4,2,0.999781,0.555556,0.357143,2,0.999997,0.8,0.666667,2,1,1,2
1,0.8,0.888889,0.888889,0.884615,0.888889,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.892308,0.857143,0.794872,0.761905,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999805,0.555556,0.357143,2,0.999925,0.666667,0.428571,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.571429,0.444444,0.669792,0.581845,0.48,0.526316,2,2,0.857143,0.857143,0.857143,0.857143,0.975,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999586,0.666667,0.333333,2,0.999929,0.6,0.4,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.857143,0.857143,0.971429,0.938776,0.75,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.8,0.571429,0.8,0.761905,0.641026,0.690476,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.857143,0.857143,0.971429,0.938776,0.75,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0,0,0.166667,0,0.166667,0,2,2,1,1,1,1,1,1,3,3,0.571429,0.5,0.669524,0.586667,0.477273,0.482143,2,2,1,0.285714,0.444444,0.444444,0.3,0.317073,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.977459,0.444444,0.176471,2,0.999838,0.6,0.428571,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999468,0.979322,2
1,0.833333,0.909091,0.909091,0.702703,0.72973,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.892308,0.857143,0.794872,0.761905,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999517,0.5,0.285714,2,0.999855,0.666667,0.428571,2,1,1,2
1,1,1,1,1,1,2,2,1,0.5,0.666667,0.666667,0.5,0.545455,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.733333,0.755556,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
0.8,0.8,0.975,0.9,0.961538,0.8,1,1,1,0.5,0.666667,0.666667,0.5,0.545455,3,2,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.857143,0.863636,3,2,1,1,1,1,1,1,3,3,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.625,0.77619,0.75,0.733333,0.717391,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.733333,0.755556,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0,0.181818,0.090909,2,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999866,0.666667,0.461538,2,0.999986,0.777778,0.538462,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.8,0.8,0.8,0.8,0.884615,0.741935,2,2,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.625,0.769231,0.769231,0.6,0.622222,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999998,0.777778,0.583333,2,0.999991,0.777778,0.538462,2,1,1,2
1,1,1,1,0.846154,1,2,2,0.5,0.5,0.6,0.55,0.090909,0.4375,2,2,1,1,1,1,1,1,3,3,0.75,0.75,0.75,0.75,0.952381,0.833333,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.857143,0.75,0.853333,0.822222,0.866667,0.847826,2,2,0.857143,0.857143,0.857143,0.857143,0.975,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.333333,0.666667,0.333333,2,0.999811,0.555556,0.333333,2,0.999952,0.7,0.538462,2,0.999586,0.555556,0.333333,2,0.999928,0.6,0.428571,2,1,1,2
1,0.8,0.888889,0.888889,0.884615,0.888889,2,1,1,0.5,0.666667,0.666667,0.5,0.545455,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.733333,0.755556,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,1,3,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.875,0.933333,0.933333,0.777778,0.911111,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999805,0.555556,0.357143,2,0.999925,0.666667,0.428571,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,0.625,0.769231,0.769231,0.577778,0.688889,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.875,0.933333,0.933333,0.777778,0.911111,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.999805,0.555556,0.357143,2,0.999925,0.666667,0.428571,2,1,1,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0,0,0.166667,0,0.166667,0,2,2,1,1,1,1,1,1,3,3,0.5,0.5,0.640179,0.55,0.488889,0.442623,2,2,1,0.285714,0.444444,0.444444,0.3,0.317073,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,1,1,1,3,0.530065,0.760775,0.647217,1,1,1,1,3,0.977244,0.333333,0.176471,2,0.999957,0.6,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999458,0.979322,2
1,0.833333,0.909091,0.909091,0.702703,0.72973,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,1,1,1,1,1,1,3,3,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.733333,0.755556,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0,0.181818,0.090909,2,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.999712,0.555556,0.266667,2,0.99993,0.888889,0.538462,2,1,1,2
0.8,0.8,0.975,0.9,0.961538,0.8,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,0.75,0.857143,0.857143,0.857143,0.863636,3,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.833333,0.833333,0.833333,0.818182,0.837838,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.833333,0.909091,0.909091,0.818182,0.823529,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,0.846154,1,2,2,1,0.5,0.666667,0.666667,0.454545,0.5,3,2,1,1,1,1,1,1,3,3,0.75,0.75,0.75,0.75,0.952381,0.833333,2,2,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.714286,0.769231,0.769231,0.8,0.761905,2,2,0.857143,0.857143,0.857143,0.857143,0.975,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.333333,0.666667,0.333333,2,0.999586,0.666667,0.333333,2,0.999929,0.6,0.4,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,0.8,0.888889,0.888889,0.884615,0.888889,2,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.555556,0.688889,0.666667,0.64,0.653061,2,2,0.857143,0.857143,0.857143,0.857143,0.975,0.928571,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,0.999586,0.666667,0.333333,2,0.999929,0.6,0.4,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.857143,0.923077,0.923077,0.725,0.829268,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.833333,0.909091,0.909091,0.545455,0.911765,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,0.791184,0.888243,0.829007,2,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,0.857143,0.923077,0.923077,0.725,0.829268,3,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,1,1,1,3,1,1,1,3,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
1,1,1,1,1,1,2,2,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.666667,0.5,0.691156,0.628571,0.5,0.54,2,2,1,0.285714,0.444444,0.444444,0.3,0.317073,3,2,0.915725,0.913316,0.962043,0.936303,0.963992,0.936316,1,1,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.977459,0.444444,0.176471,2,0.999838,0.6,0.428571,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,0.999468,0.979322,2
1,0.833333,0.909091,0.909091,0.702703,0.72973,2,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
0.8,0.8,0.975,0.9,0.961538,0.8,1,1,0.860946,0.82159,0.883386,0.854119,0.869568,0.85497,1,1,0.788883,0.783218,0.892686,0.83383,0.89033,0.830611,1,1,0.638456,0.573995,0.688899,0.620578,0.666124,0.587256,1,1,0.830529,0.729086,0.809689,0.778477,0.752853,0.70463,1,1,0.726359,0.726359,0.85644,0.803013,0.855454,0.802935,1,1,1,1,1,1,1,1,3,3,0.833333,0.833333,0.833333,0.833333,0.818182,0.837838,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,1,1,1,1,1,1,3,3,0.662489,0.842344,0.76457,1,0.530065,0.760775,0.647217,1,1,1,1,3,0.999775,0.555556,0.333333,2,0.999881,0.666667,0.461538,2,0.978679,0.60788,0.396168,1,0.982576,0.644336,0.438054,1,1,0.979322,2
